,source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
107,Twitter for iPhone,"Which is worse, Hightax Andrew Cuomo's statement, “WE’RE NOT GOING TO MAKE AMERICA GREAT AGAIN, IT WAS NEVER THAT GREAT” or Hillary Clinton’s “DEPLORABLES” statement...",Fri Aug 17 19:25:52 +0000 2018,18619,76165,FALSE,1.03054E+18
108,Twitter for iPhone,"When a politician admits that “We’re not going to make America great again,” there doesn’t seem to be much reason to ever vote for him. This could be a career threatening statement by Andrew Cuomo, with many wanting him to resign-he will get higher ratings than his brother Chris!",Fri Aug 17 14:17:03 +0000 2018,21924,88710,FALSE,1.03046E+18
109,Twitter for iPhone,"Wow! Big pushback on Governor Andrew Cuomo of New York for his really dumb statement about America’s lack of greatness. I have already MADE America Great Again, just look at the markets, jobs, military- setting records, and we will do even better. Andrew “choked” badly, mistake!",Fri Aug 17 14:10:25 +0000 2018,21198,90475,FALSE,1.03046E+18
110,Twitter for iPhone,"Wow! Big pushback on Governor Andrew Cuomo of New York for his really dumb statement about America’s lack of greatness. I have already MADE America Great Again, just look at the markets, jobs, military- setting records, and we will do even better. Andrew “chocked” badly, mistake!",Fri Aug 17 14:06:13 +0000 2018,1177,4250,FALSE,1.03046E+18
111,Twitter for iPhone,The U.S. has more than double the growth rate than it had 18 months ago.,Fri Aug 17 12:38:52 +0000 2018,19483,87251,FALSE,1.03043E+18
112,Twitter for iPhone,"Just announced, youth unemployment is at a 50 year low!  @foxandfriends",Fri Aug 17 12:29:24 +0000 2018,19481,88414,FALSE,1.03043E+18
113,Twitter for iPhone,"....attend the big parade already scheduled at Andrews Air Force Base on a different date, &; go to the Paris parade, celebrating the end of the War, on November 11th. Maybe we will do something next year in D.C. when the cost comes WAY DOWN. Now we can buy some more jet fighters!",Fri Aug 17 12:10:05 +0000 2018,15477,70475,FALSE,1.03043E+18
114,Twitter for iPhone,"The local politicians who run Washington, D.C. (poorly) know a windfall when they see it. When asked to give us a price for holding a great celebratory military parade, they wanted a number so ridiculously high that I cancelled it. Never let someone hold you up! I will instead...",Fri Aug 17 11:57:56 +0000 2018,18472,82747,FALSE,1.03042E+18
115,Twitter for iPhone,"How does a politician, Cuomo, known for pushing people and businesses out of his state, not to mention having the highest taxes in the U.S., survive making the statement, WE’RE NOT GOING TO MAKE AMERICA GREAT AGAIN, IT WAS NEVER THAT GREAT? Which section of the sentence is worse?",Fri Aug 17 11:44:01 +0000 2018,20618,77871,FALSE,1.03042E+18
116,Twitter for iPhone,"In speaking with some of the world’s top business leaders I asked what it is that would make business (jobs) even better in the U.S. “Stop quarterly reporting &; go to a six month system,” said one. That would allow greater flexibility &; save money. I have asked the SEC to study!",Fri Aug 17 11:30:55 +0000 2018,16737,75632,FALSE,1.03042E+18
117,Twitter for iPhone,".....released in 2017. If his statement is based on intelligence he has seen since leaving office, it constitutes an intelligence breach......”  Richard Burr (R-NC) Senate Intel Cmte Chair  @LouDobbs",Fri Aug 17 02:04:03 +0000 2018,13714,53580,FALSE,1.03027E+18
118,Twitter for iPhone,"“Director Brennan’s recent statements purport to know as fact that the Trump campaign colluded with a foreign power. If Director Brennan’s statement is based on intelligence he received while leading the CIA, why didn’t he include it in the Intelligence Community Assessment......",Fri Aug 17 01:54:54 +0000 2018,19013,71246,FALSE,1.03027E+18
119,Twitter for iPhone,"“....An incredibly corrupt FBI &; DOJ trying to steer the outcome of a Presidential Election. Brennan has gone off the deep end, he’s disgraced and discredited himself. His conduct has been outrageous.” Chris Farrell, Judicial Watch.",Fri Aug 17 01:49:11 +0000 2018,21556,82920,FALSE,1.03027E+18
120,Twitter for iPhone,"How can “Senator” Richard Blumenthal, who went around for twenty years as a Connecticut politician bragging that he was a great Marine war hero in Vietnam (then got caught and sobbingly admitted he was neither a Marine nor ever in Vietnam), pass judgement on anyone? Loser!",Fri Aug 17 00:56:42 +0000 2018,30021,110095,FALSE,1.03026E+18
121,Twitter for iPhone,".@TuckerCarlson speaking of John Brennan: “How did somebody so obviously limited intellectually get to be CIA Director in the first place?” Now that is a really good question! Then followed by “Richard Blumenthal of Connecticut is a FAKE War Hero...” So true, a total Fake!",Fri Aug 17 00:45:22 +0000 2018,19059,72733,FALSE,1.03025E+18
122,Twitter for iPhone,"“Very concerned about Comey’s firing, afraid they will be exposed,” said Bruce Ohr. DOJ’s Emails &; Notes show Bruce Ohr’s connection to (phony &; discredited) Trump Dossier. A creep thinking he would get caught in a dishonest act. Rigged Witch Hunt!",Thu Aug 16 23:53:55 +0000 2018,21646,76705,FALSE,1.03024E+18
123,Twitter for iPhone,"“While Steele shopped the document to multiple media outlets, he also asked for help with a RUSSIAN Oligarch.”  Catherine Herridge of @FoxNews  @LouDobbs  In other words, they were colluding with Russia!",Thu Aug 16 23:45:01 +0000 2018,17808,62628,FALSE,1.03024E+18
124,Twitter for iPhone,“The FBI received documents from Bruce Ohr (of the Justice Department &; whose wife Nelly worked for Fusion GPS).” Disgraced and fired FBI Agent Peter Strzok. This is too crazy to be believed! The Rigged Witch Hunt has zero credibility.,Thu Aug 16 23:37:15 +0000 2018,21086,79304,FALSE,1.03024E+18
125,Twitter for iPhone,"Turkey has taken advantage of the United States for many years. They are now holding our wonderful Christian Pastor, who I must now ask to represent our Country as a great patriot hostage. We will pay nothing for the release of an innocent man, but we are cutting back on Turkey!",Thu Aug 16 23:30:26 +0000 2018,23170,86852,FALSE,1.03024E+18
126,Twitter for iPhone,Thank you for the kind words Omarosa! https://t.co/PMmNG6iIsi,Thu Aug 16 18:55:35 +0000 2018,25460,86215,FALSE,1.03017E+18
127,Twitter for iPhone,Great @Cabinet meeting today at the @WhiteHouse! https://t.co/RwOhQF9SEv,Thu Aug 16 18:43:22 +0000 2018,10761,52746,FALSE,1.03016E+18
128,Twitter for iPhone,"The Queen of Soul, Aretha Franklin, is dead. She was a great woman, with a wonderful gift from God, her voice. She will be missed!",Thu Aug 16 15:36:26 +0000 2018,27777,147400,FALSE,1.03012E+18
129,Twitter for iPhone,"There is nothing that I would want more for our Country than true FREEDOM OF THE PRESS. The fact is that the Press is FREE to write and say anything it wants, but much of what it says is FAKE NEWS, pushing a political agenda or just plain trying to hurt people. HONESTY WINS!",Thu Aug 16 14:10:17 +0000 2018,36491,135175,FALSE,1.03009E+18
130,Twitter for iPhone,"The Boston Globe, which was sold to the the Failing New York Times for 1.3 BILLION DOLLARS (plus 800 million dollars in losses &; investment), or 2.1 BILLION DOLLARS, was then sold by the Times for 1 DOLLAR. Now the Globe is in COLLUSION with other papers on free press. PROVE IT!",Thu Aug 16 14:00:00 +0000 2018,16770,66579,FALSE,1.03009E+18
131,Twitter for iPhone,THE FAKE NEWS MEDIA IS THE OPPOSITION PARTY. It is very bad for our Great Country....BUT WE ARE WINNING!,Thu Aug 16 12:50:44 +0000 2018,25316,105165,FALSE,1.03007E+18
132,Twitter for iPhone,"Our Economy is doing better than ever. Money is pouring into our cherished DOLLAR like rarely before, companies earnings are higher than ever, inflation is low &; business optimism is higher than it has ever been. For the first time in many decades, we are protecting our workers!",Thu Aug 16 12:43:33 +0000 2018,22013,91682,FALSE,1.03007E+18
133,Twitter for iPhone,“I’d strip the whole bunch of them. They’re all corrupt. They’ve all abused their power. They’ve all betrayed the American people with a political agenda. They tried to steal and influence an election in the United States.” @seanhannity,Thu Aug 16 02:40:42 +0000 2018,29422,109905,FALSE,1.02992E+18
134,Twitter for iPhone,"Mark Levin “When they had power they didn’t stop the Russians, the Chinese, the North Koreans, they funded the Iranians &; are responsible for the greatest scandal in American history by interfering with our election &; trying to undermine the Trump Campaign and Trump Presidency.”",Thu Aug 16 02:31:58 +0000 2018,30896,102505,FALSE,1.02992E+18
135,Twitter for iPhone,"“WE’RE NOT GOING TO MAKE AMERICA GREAT AGAIN, IT WAS NEVER THAT GREAT.” Can you believe this is the Governor of the Highest Taxed State in the U.S., Andrew Cuomo, having a total meltdown!",Thu Aug 16 02:02:16 +0000 2018,34935,127810,FALSE,1.02991E+18
136,Twitter for iPhone,"“WE’RE NOT GONG TO MAKE AMERICA GREAT AGAIN, IT WAS NEVER THAT GREAT.”  Can you believe this is the Governor of the Highest Taxed State in the U.S., Andrew Cuomo, having a total meltdown!",Thu Aug 16 01:53:25 +0000 2018,3607,10983,FALSE,1.02991E+18
137,Twitter for iPhone,"“Hillary Clinton clearly got a pass by the FBI. We have the unfortunate situation where they then decided they were going to frame Donald Trump” concerning the Rigged Witch Hunt. JOE DIGENOVA, former U.S. Attorney.",Thu Aug 16 01:14:17 +0000 2018,24361,93179,FALSE,1.0299E+18
138,Twitter for iPhone,"“John Brennan is a stain on the Country, we deserve better than this.” Former Secret Service Agent and author of new book, “Spygate, the Attempted Sabotage of Donald J. Trump,” Dan Bongino. Thank you Dan, and good luck with the book!",Thu Aug 16 01:00:41 +0000 2018,24821,93900,FALSE,1.0299E+18
139,Twitter for iPhone,"RT @Rasmussen_Poll: Today’s @realDonaldTrump approval ratings among black voters: 36% 

This day last year: 19% 

https://t.co/mazBCWoIMy @…",Wed Aug 15 19:52:38 +0000 2018,17876,0,TRUE,1.02982E+18
140,Twitter for iPhone,"Chuck Schumer, I agree! https://t.co/KfoLkQU5Hv",Wed Aug 15 18:34:17 +0000 2018,30854,87311,FALSE,1.0298E+18
141,Twitter for iPhone,"Our Country was built on Tariffs, and Tariffs are now leading us to great new Trade Deals - as opposed to the horrible and unfair Trade Deals that I inherited as your President. Other Countries should not be allowed to come in and steal the wealth of our great U.S.A. No longer!",Wed Aug 15 15:04:16 +0000 2018,20036,82415,FALSE,1.02975E+18
142,Twitter for iPhone,"Happy Birthday to the leader of the Democrat Party, Maxine Waters!",Wed Aug 15 14:57:20 +0000 2018,18708,93574,FALSE,1.02974E+18
143,Twitter for iPhone,"“The action (the Strzok firing) was a decisive step in the right direction in correcting the wrongs committed by what has been described as Comey’s skinny inner circle.”  Chris Swecker, former FBI Assistant Director.",Wed Aug 15 14:15:07 +0000 2018,16687,69798,FALSE,1.02973E+18
144,Twitter for iPhone,"The Rigged Russian Witch Hunt goes on and on as the “originators and founders” of this scam continue to be fired and demoted for their corrupt and illegal activity. All credibility is gone from this terrible Hoax, and much more will be lost as it proceeds. No Collusion!",Wed Aug 15 14:08:18 +0000 2018,19234,78501,FALSE,1.02973E+18
145,Twitter for iPhone,My friend and very early supporter Kris Kobach won the Republican Nomination for Governor of Kansas last night in a tough race against a very fine opponent. Kris will win in November and be a great Governor. He has my complete and total Endorsement!,Wed Aug 15 13:51:12 +0000 2018,11765,55895,FALSE,1.02973E+18
146,Twitter for iPhone,"It is about time that Connecticut had a real and talented Governor. Bob Stefanowski is the person needed to do the job. Tough on crime, Bob is also a big cutter of Taxes. He will win in November and make a Great Governor, a major difference maker. Bob has my total Endorsement!",Wed Aug 15 13:39:35 +0000 2018,14425,62799,FALSE,1.02972E+18
147,Twitter for iPhone,".@PeteStauber won big last night in Minnesota. A big star in Hockey, he will be an even bigger star in politics. It all begins with a win in November. Pete has my complete and total Endorsement!",Wed Aug 15 13:31:30 +0000 2018,10061,47074,FALSE,1.02972E+18
148,Twitter for iPhone,"“People who enter the United States without our permission are illegal aliens and illegal aliens should not be treated the same as people who entered the U.S. legally.” Chuck Schumer in 2009, before he went left and haywire!  @foxandfriends",Wed Aug 15 13:18:43 +0000 2018,24294,86233,FALSE,1.02972E+18
149,Twitter for iPhone,"Congratulations to Bryan Steil on a wonderful win last night. You will be replacing a great guy in Paul Ryan, and your win in November will make the entire State of Wisconsin very proud. You have my complete and total Endorsement!",Wed Aug 15 13:14:19 +0000 2018,10000,46806,FALSE,1.02972E+18
150,Twitter for iPhone,Jeff Johnson of Minnesota had a big night in winning the Republican nomination for Governor against a very strong and well known opponent! Thanks for all of the support you showed me. You have my complete and total Endorsement. You will win in November!,Wed Aug 15 13:12:48 +0000 2018,10438,48658,FALSE,1.02972E+18
151,Twitter for iPhone,Scott Walker is very special and will have another great win in November. He has done a fantastic job as Governor of Wisconsin and will always have my full support and Endorsement!,Wed Aug 15 13:07:05 +0000 2018,10758,49953,FALSE,1.02972E+18
152,Twitter for iPhone,"Congratulations to Bryan Steil on a wonderful win last night. Your will be replacing a great guy in Paul Ryan, and your win in November will make the entire State of Wisconsin very proud. You have my complete and total Endorsement!",Wed Aug 15 13:02:23 +0000 2018,1484,6222,FALSE,1.02971E+18
153,Twitter for iPhone,Congratulations to Leah Vukmir of Wisconsin on your great win last night. You beat a very tough and good competitor and will make a fantastic Senator after winning in November against someone who has done very little. You have my complete and total Endorsement!,Wed Aug 15 12:54:11 +0000 2018,10460,49196,FALSE,1.02971E+18
154,Twitter for iPhone,"“People who enter the United States without our permission are illegal aliens and illegal aliens should not be treated the same as people who enters the U.S. legally.”  Chuck Schumer in 2009, before he went left and haywire!  @foxandfriends",Wed Aug 15 12:44:12 +0000 2018,5995,19529,FALSE,1.02971E+18
155,Twitter for iPhone,Great Republican election results last night. So far we have the team we want. 8 for 9 in Special Elections. Red Wave!,Wed Aug 15 12:30:38 +0000 2018,19473,91690,FALSE,1.02971E+18
156,Twitter for iPhone,“Hope and Change in an Alabama Coal Mine” https://t.co/IwLEO9ff9X,Tue Aug 14 18:21:51 +0000 2018,12774,54284,FALSE,1.02943E+18
157,Twitter for iPhone,"Lou Dobbs: “This cannot go forward...this Special Counsel with all of his conflicts, with his 17 Angry Democrats, without any evidence of collusion by the Trump Campaign and Russia. The Dems are the ones who should be investigated.” Thank you Lou, so true!",Tue Aug 14 13:15:58 +0000 2018,21009,82356,FALSE,1.02936E+18
158,Twitter for iPhone,Strzok started the illegal Rigged Witch Hunt - why isn’t this so-called “probe” ended immediately? Why aren’t these angry and conflicted Democrats instead looking at Crooked Hillary?,Tue Aug 14 13:10:30 +0000 2018,22093,91079,FALSE,1.02935E+18
159,Twitter for iPhone,"Fired FBI Agent Peter Strzok is a fraud, as is the rigged investigation he started. There was no Collusion or Obstruction with Russia, and everybody, including the Democrats, know it. The only Collusion and Obstruction was by Crooked Hillary, the Democrats and the DNC!",Tue Aug 14 13:01:50 +0000 2018,24154,97054,FALSE,1.02935E+18
160,Twitter for iPhone,"“They were all in on it, clear Hillary Clinton and FRAME Donald Trump for things he didn’t do.” Gregg Jarrett on @foxandfriends  If we had a real Attorney General, this Witch Hunt would never have been started! Looking at the wrong people.",Tue Aug 14 12:06:55 +0000 2018,19742,73779,FALSE,1.02934E+18
161,Twitter for iPhone,"Bruce Ohr of the “Justice” Department (can you believe he is still there) is accused of helping disgraced Christopher Steele “find dirt on Trump.” Ohr’s wife, Nelly, was in on the act big time - worked for Fusion GPS on Fake Dossier. @foxandfriends",Tue Aug 14 11:55:01 +0000 2018,17242,66054,FALSE,1.02934E+18
162,Twitter for iPhone,Another terrorist attack in London...These animals are crazy and must be dealt with through toughness and strength!,Tue Aug 14 11:42:11 +0000 2018,30906,131440,FALSE,1.02933E+18
163,Twitter for iPhone,"When you give a crazed, crying lowlife a break, and give her a job at the White House, I guess it just didn’t work out. Good work by General Kelly for quickly firing that dog!",Tue Aug 14 11:31:11 +0000 2018,21625,92317,FALSE,1.02933E+18
164,Twitter for iPhone,"Lou Dobbs: “This cannot go forward...this Special Councel with all of his conflicts, with his 17 Angry Democrats, without any evidence of collusion by the Trump Campaign and Russia. The Dems are the ones who should be investigated.” Thank you Lou, so true!",Tue Aug 14 11:21:48 +0000 2018,6681,25430,FALSE,1.02933E+18
165,Twitter for iPhone,"....should be shut down. The Strzok firing shows that the fundamental underpinnings of the investigation were corrupt. It should be shut down by the courts or by honest prosecutors.” Thank you Judicial Watch, I couldn’t have said it better myself!",Tue Aug 14 11:13:26 +0000 2018,15683,66489,FALSE,1.02933E+18
166,Twitter for iPhone,"....guy was corrupt and had anti-Trump animus. Strzok and others at the FBI should be criminally investigated for the way the conducted this investigation. Instead, Mueller is pretending nothing went wrong. He used Strzok, he used the Clinton DNC Dossier...the whole thing....",Tue Aug 14 11:07:00 +0000 2018,14104,57675,FALSE,1.02932E+18
167,Twitter for iPhone,Tom Fitton of Judicial Watch: “The Strzok firing is as much about the Mueller operation as anything else. There would be no Mueller Special Councel to investigate so called collusion but for the machinations of Strzok &; his colleagues at the top levels of the FBI. We know this...,Tue Aug 14 10:59:33 +0000 2018,18871,75498,FALSE,1.02932E+18
168,Twitter for iPhone,"....such wonderful and powerful things about me - a true Champion of Civil Rights - until she got fired. Omarosa had Zero credibility with the Media (they didn’t want interviews) when she worked in the White House. Now that she says bad about me, they will talk to her. Fake News!",Tue Aug 14 01:57:55 +0000 2018,16968,74771,FALSE,1.02919E+18
169,Twitter for iPhone,".@MarkBurnettTV called to say that there are NO TAPES of the Apprentice where I used such a terrible and disgusting word as attributed by Wacky and Deranged Omarosa. I don’t have that word in my vocabulary, and never have. She made it up. Look at her MANY recent quotes saying....",Tue Aug 14 01:50:05 +0000 2018,16393,66658,FALSE,1.02918E+18
170,Twitter for iPhone,https://t.co/Gm9KE8cHpS,Tue Aug 14 01:37:40 +0000 2018,16975,70067,FALSE,1.02918E+18
171,Twitter for iPhone,"Scott Walker of Wisconsin is a tremendous Governor who has done incredible things for that Great State. He has my complete &; total Endorsement! He brought the amazing Foxconn to Wisconsin with its 15,000 Jobs-and so much more. Vote for Scott on Tuesday in the Republican Primary!",Tue Aug 14 01:37:19 +0000 2018,18492,76016,FALSE,1.02918E+18
172,Twitter for iPhone,“Trump’s foreign policy is actually boosting America’s standing” https://t.co/oC7Xs38uRo,Tue Aug 14 00:11:32 +0000 2018,15199,62537,FALSE,1.02916E+18
173,Twitter for iPhone,It was my great honor to sign our new Defense Bill into law and to pay tribute to the greatest soldiers in the history of the world: THE U.S. ARMY. The National Defense Authorization Act is the most significant investment in our Military and our warfighters in modern history! https://t.co/M6VI1c0Sgx,Mon Aug 13 22:36:15 +0000 2018,15163,66167,FALSE,1.02913E+18
174,Twitter for iPhone,"Pete Stauber is running for Congress in Minnesota. He will make for a great Congressman. Pete is strong on crime and borders, loves our Military, Vets and Second Amendment. Vote for Pete tomorrow. He has my full and total Endorsement!",Mon Aug 13 20:42:37 +0000 2018,16611,63277,FALSE,1.02911E+18
175,Twitter for iPhone,"Great to be in Fort Drum, New York with our HEROES! https://t.co/Ke54QGZbU7",Mon Aug 13 19:37:25 +0000 2018,10974,49883,FALSE,1.02909E+18
176,Twitter for iPhone,"Just landed at Fort Drum, New York. Looking forward to making a speech about our GREAT HEROES!",Mon Aug 13 18:19:29 +0000 2018,10942,63774,FALSE,1.02907E+18
177,Twitter for iPad,RT @FrankLuntz: I’m in @Omarosa’s book on page 149. She claims to have heard from someone who heard from me that I heard Trump use the N-wo…,Mon Aug 13 17:14:40 +0000 2018,43558,0,TRUE,1.02905E+18
178,Twitter for iPad,"RT @MichaelCohen212: LTo the many dozens of #journalists who called me, questioning @OMAROSA claim in her new book that @POTUS @realDonaldT…",Mon Aug 13 17:14:21 +0000 2018,14225,0,TRUE,1.02905E+18
179,Twitter for iPad,"Brooks Koepka just won his third Golf Major, and he did it not only with his powerful game, but with his powerful mind. He has been a man of steel on the Tour and will have many Victories, including Majors, ahead of him. Congrats to Brooks and his great team on a job well done!",Mon Aug 13 17:11:21 +0000 2018,10375,70143,FALSE,1.02905E+18
180,Twitter for iPhone,Wacky Omarosa already has a fully signed Non-Disclosure Agreement!,Mon Aug 13 16:13:11 +0000 2018,14794,66845,FALSE,1.02904E+18
181,Twitter for iPhone,"Just fired Agent Strzok, formerly of the FBI, was in charge of the Crooked Hillary Clinton sham investigation. It was a total fraud on the American public and should be properly redone!",Mon Aug 13 16:09:41 +0000 2018,29004,114825,FALSE,1.02904E+18
182,Twitter for iPhone,"Agent Peter Strzok was just fired from the FBI - finally. The list of bad players in the FBI &; DOJ gets longer &; longer. Based on the fact that Strzok was in charge of the Witch Hunt, will it be dropped? It is a total Hoax. No Collusion, No Obstruction - I just fight back!",Mon Aug 13 16:04:51 +0000 2018,24182,94990,FALSE,1.02904E+18
183,Twitter for iPhone,The very unpopular Governor of Ohio (and failed presidential candidate) @JohnKasich hurt Troy Balderson’s recent win by tamping down enthusiasm for an otherwise great candidate. Even Kasich’s Lt. Governor lost Gov. race because of his unpopularity. Credit to Troy on the BIG WIN!,Mon Aug 13 15:12:31 +0000 2018,14897,64632,FALSE,1.02902E+18
184,Twitter for iPhone,"While I know it’s “not presidential” to take on a lowlife like Omarosa, and while I would rather not be doing so, this is a modern day form of communication and I know the Fake News Media will be working overtime to make even Wacky Omarosa look legitimate as possible. Sorry!",Mon Aug 13 14:21:46 +0000 2018,23204,107572,FALSE,1.02901E+18
185,Twitter for iPhone,"...really bad things. Nasty to people &; would constantly miss meetings &; work. When Gen. Kelly came on board he told me she was a loser &; nothing but problems. I told him to try working it out, if possible, because she only said GREAT things about me - until she got fired!",Mon Aug 13 13:50:27 +0000 2018,18386,80892,FALSE,1.029E+18
186,Twitter for iPhone,"Wacky Omarosa, who got fired 3 times on the Apprentice, now got fired for the last time. She never made it, never will. She begged me for a job, tears in her eyes, I said Ok. People in the White House hated her. She was vicious, but not smart. I would rarely see her but heard....",Mon Aug 13 13:27:08 +0000 2018,20450,87627,FALSE,1.029E+18
187,Twitter for iPhone,"“Seems like the Department of Justice (and FBI) had a program to keep Donald Trump from becoming President”. @DarrellIssa  @foxandfriends  If this had happened to the other side, everybody involved would be in jail. This is a Media coverup of the biggest story of our time.",Sun Aug 12 13:25:55 +0000 2018,33759,106933,FALSE,1.02863E+18
188,Twitter for iPhone,"Many @harleydavidson owners plan to boycott the company if manufacturing moves overseas. Great! Most other companies are coming in our direction, including Harley competitors. A really bad move! U.S. will soon have a level playing field, or better.",Sun Aug 12 12:57:39 +0000 2018,18412,84447,FALSE,1.02863E+18
189,Twitter for iPhone,".@GovMikeHuckabee “Your paycheck is bigger, your pension is stronger.” @foxandfriends  Unemployment numbers are better than they have been in 50 years, &; perhaps ever. Our country is booming like never before - and it will get even better! Many companies moving back to the U.S.A.",Sun Aug 12 12:34:06 +0000 2018,22278,95322,FALSE,1.02862E+18
190,Twitter for iPhone,".@JudgeJeanine  “Bob Mueller, isn’t your whole investigation premised on a Fake Dossier, paid for by Hillary, created by a man who hates Donald Trump, &; used to con a FISA Court Judge. Bob, I really think it’s time for you to give up your phony investigation.” No Collusion!",Sun Aug 12 12:24:12 +0000 2018,24267,91756,FALSE,1.02862E+18
191,Twitter for iPhone,Bikers for Trump at Bedminster earlier today. Thank you! https://t.co/GWN56gYGT3,Sun Aug 12 01:51:10 +0000 2018,22659,99752,FALSE,1.02846E+18
192,Twitter for iPhone,Hundreds of Bikers for Trump just joined me at Bedminster. Quite a scene - great people who truly love our Country!,Sat Aug 11 18:59:17 +0000 2018,26336,134095,FALSE,1.02836E+18
193,Twitter for iPhone,....Do you believe Nelly worked for Fusion and her husband STILL WORKS FOR THE DEPARTMENT OF “JUSTICE.” I have never seen anything so Rigged in my life. Our A.G. is scared stiff and Missing in Action. It is all starting to be revealed - not pretty. IG Report soon?  Witch Hunt!,Sat Aug 11 18:54:36 +0000 2018,30395,106463,FALSE,1.02835E+18
194,Twitter for iPhone,"The big story that the Fake News Media refuses to report is lowlife Christopher Steele’s many meetings with Deputy A.G. Bruce Ohr and his beautiful wife, Nelly. It was Fusion GPS that hired Steele to write the phony &; discredited Dossier, paid for by Crooked Hillary &; the DNC....",Sat Aug 11 18:28:48 +0000 2018,25284,88682,FALSE,1.02835E+18
195,Twitter for iPhone,I am proud to have fought for and secured the LOWEST African American and Hispanic unemployment rates in history. Now I’m pushing for prison reform to give people who have paid their debt to society a second chance. I will never stop fighting for ALL Americans!,Sat Aug 11 13:41:16 +0000 2018,36242,152272,FALSE,1.02828E+18
196,Twitter for iPhone,The riots in Charlottesville a year ago resulted in senseless death and division. We must come together as a nation. I condemn all types of racism and acts of violence. Peace to ALL Americans!,Sat Aug 11 13:26:32 +0000 2018,33037,136300,FALSE,1.02827E+18
197,Twitter for iPhone,".....Will the FBI ever recover it’s once stellar reputation, so badly damaged by Comey, McCabe, Peter S and his lover, the lovely Lisa Page, and other top officials now dismissed or fired? So many of the great men and women of the FBI have been hurt by these clowns and losers!",Sat Aug 11 13:18:06 +0000 2018,25591,104931,FALSE,1.02827E+18
198,Twitter for iPhone,"Why isn’t the FBI giving Andrew McCabe text messages  to Judicial Watch or appropriate governmental authorities. FBI said they won’t give up even one (I may have to get involved, DO NOT DESTROY). What are they hiding? McCabe wife took big campaign dollars from Hillary people.....",Sat Aug 11 13:17:09 +0000 2018,22359,80765,FALSE,1.02827E+18
199,Twitter for iPhone,".....Will the FBI ever recover it’s once stellar reputation, so badly damaged by Comey, McCabe, Peter S and his lover, the lovely Lisa Page, and other top officials now dismissed or fired? So many of the great men and women of the FBI have been hurt by these clowns and losers!",Sat Aug 11 12:49:02 +0000 2018,4352,15424,FALSE,1.02826E+18
200,Twitter for iPhone,"Why isn’t the FBI giving Andrew McCabe text massages to Judicial Watch or appropriate governmental authorities. FBI said they won’t give up even one (I may have to get involved, DO NOT DESTROY). What are they hiding? McCabe wife took big campaign dollars from Hillary people......",Sat Aug 11 12:35:31 +0000 2018,5414,17148,FALSE,1.02826E+18
201,Twitter for iPhone,Deal with Mexico is coming along nicely. Autoworkers and farmers must be taken care of or there will be no deal. New President of Mexico has been an absolute gentleman. Canada must wait. Their Tariffs and Trade Barriers are far too high. Will tax cars if we can’t make a deal!,Fri Aug 10 23:12:58 +0000 2018,24781,101159,FALSE,1.02806E+18
202,Twitter for iPhone,Thank you to Kanye West and the fact that he is willing to tell the TRUTH. One new and great FACT - African American unemployment is the lowest ever recorded in the history of our Country. So honored by this. Thank you Kanye for your support. It is making a big difference!,Fri Aug 10 22:58:05 +0000 2018,35927,148131,FALSE,1.02805E+18
203,Twitter for iPhone,"Had a very good phone call with @EmmanuelMacron, President of France. Discussed various subjects, in particular Security and Trade. Many other calls and conversations today. Looking forward to dinner tonight with Tim Cook of Apple. He is investing big dollars in U.S.A.",Fri Aug 10 22:47:45 +0000 2018,16408,79785,FALSE,1.02805E+18
204,Twitter for iPhone,"Democrats, please do not distance yourselves from Nancy Pelosi. She is a wonderful person whose ideas &; policies may be bad, but who should definitely be given a 4th chance. She is trying very hard &; has every right to take down the Democrat Party if she has veered too far left!",Fri Aug 10 21:30:43 +0000 2018,32663,141243,FALSE,1.02803E+18
205,Twitter for iPhone,"I have just authorized a doubling of Tariffs on Steel and Aluminum with respect to Turkey as their currency, the Turkish Lira, slides rapidly downward against our very strong Dollar! Aluminum will now be 20% and Steel 50%. Our relations with Turkey are not good at this time!",Fri Aug 10 12:47:42 +0000 2018,37812,122264,FALSE,1.0279E+18
206,Twitter for iPhone,".....Be happy, be cool! A football game, that fans are paying soooo much money to watch and enjoy, is no place to protest. Most of that money goes to the players anyway. Find another way to protest. Stand proudly for your National Anthem or be Suspended Without Pay!",Fri Aug 10 12:32:40 +0000 2018,34559,170619,FALSE,1.0279E+18
207,Twitter for iPhone,"The NFL players are at it again - taking a knee when they should be standing proudly for the National Anthem. Numerous players, from different teams, wanted to show their “outrage” at something that most of them are unable to define. They make a fortune doing what they love......",Fri Aug 10 12:18:55 +0000 2018,25476,111461,FALSE,1.02789E+18
208,Twitter for iPhone,".@MariaBartiromo  “No evidence to launch even an investigation into potential collusion between Donald Trump and the Russians - and here we are, a year and a half later.”",Fri Aug 10 11:49:48 +0000 2018,18410,75989,FALSE,1.02788E+18
209,Twitter for iPhone,Jenna Ellis  “FBI thought they wouldn’t get caught because they thought that Hillary was going to win. There is overt bias and that depends on whether you are Democrat or Republican - a double standard that needs to stop.”,Thu Aug 09 22:50:31 +0000 2018,29464,112260,FALSE,1.02769E+18
